REA_Identi,LOTLOTE_ID,TIPO_LOTE,CHIP_RAW,CHIP_FORMATO,CHIP_VALIDADO,CHIP_ASIGNADO,CHIP_USO,CASO_CHIP,CHIP_ALERTA,PCT_GEO,MEJORA,MOTIVO_MEJORA,MATRICULA_INMO,DIRECCION_CATASTRAL,VALOR_TERRENO,VALOR_CONSTRUCCION,VALOR_AVALUO_TOTAL,ESTADO_DEPURADO,LAT_WGS84,LON_WGS84,GMAPS_URL
2011-19-13422,2446030014,Univoco,AAA0162BMLW,AAA0162BMLW,AAA0162BMLW,,AAA0162BMLW,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,En Proceso,4.589783,-74.180938,"https://www.google.com/maps?q=4.589783,-74.180938"
2011-19-13423,2446006015,Univoco,AAA0147YUFT,AAA0147YUFT,AAA0147YUFT,,AAA0147YUFT,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40546257,KR 77B 62C 12 SUR,188587.19,0.0,13578277.68,Reasentamiento Terminado,4.589206,-74.181005,"https://www.google.com/maps?q=4.589206,-74.181005"
2008-19-10739,2446029006,Univoco,AAA0168JNMR,AAA0168JNMR,AAA0168JNMR,,AAA0168JNMR,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,KR 77A 61C 38 SUR,268135.12,0.0,19305728.64,Reasentamiento Terminado,4.589693,-74.180749,"https://www.google.com/maps?q=4.589693,-74.180749"
2011-19-13424,2446007014,Univoco,AAA0164KBKL,AAA0164KBKL,AAA0164KBKL,,AAA0164KBKL,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,KR 77B 62C 15 SUR,205561.26,676753.25,103299433.222,En Proceso,4.589184,-74.181173,"https://www.google.com/maps?q=4.589184,-74.181173"
2011-19-12534,2446007010,Univoco,AAA0147YWCX,AAA0147YWCX,AAA0147YWCX,,AAA0147YWCX,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40629027,KR 77C 62C 12 SUR,200767.11,576693.24,58309526.25,En Proceso,4.589222,-74.181288,"https://www.google.com/maps?q=4.589222,-74.181288"
2007-19-10190,2446043001,Univoco,NO REGISTRA,,,AAA0171KXHY,AAA0171KXHY,CASO9_SIN_CHIP_GEO_98,,99.8,No,,050S40289746,KR 76 62 49 SUR,184396.54,844755.95,275260713.654,Cierre Administrativo Sin Reasentamiento,4.589677,-74.178717,"https://www.google.com/maps?q=4.589677,-74.178717"
2007-19-10183,2446050009,Univoco,AAA0171KXYX,AAA0171KXYX,AAA0171KXYX,,AAA0171KXYX,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,CL 62F BIS  SUR 75K 33,155700.0,0.0,11210400.0,Cierre Administrativo Sin Reasentamiento,4.588649,-74.178255,"https://www.google.com/maps?q=4.588649,-74.178255"
2007-19-9843,2446050009,Univoco,AAA0190BAUH,AAA0190BAUH,AAA0190BAUH,,AAA0190BAUH,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,3.9,Sí,Propietario poseedor,050S00000000,CL 62F BIS  SUR 75K 27,162646.25,702980.77,41235722.34,Reasentamiento Terminado,4.588649,-74.178255,"https://www.google.com/maps?q=4.588649,-74.178255"
2007-19-10181,2446050010,Univoco,AAA0190BAUH,AAA0190BAUH,AAA0190BAUH,,AAA0190BAUH,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,CL 62F BIS  SUR 75K 27,162646.25,702980.77,41235722.34,Cierre Administrativo Sin Reasentamiento,4.588644,-74.178203,"https://www.google.com/maps?q=4.588644,-74.178203"
2007-19-9844,2446050008,Lote sin chips en DBF,AAA0171KXYX,AAA0171KXYX,AAA0171KXYX,,AAA0171KXYX,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,3.9,Sí,Propietario poseedor,050S00000000,CL 62F BIS  SUR 75K 33,155700.0,0.0,11210400.0,Reasentamiento Terminado,4.588651,-74.178309,"https://www.google.com/maps?q=4.588651,-74.178309"
2007-19-9845,2446049006,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,97.2,,,,,,,,Reasentamiento Terminado,4.588808,-74.17825,"https://www.google.com/maps?q=4.588808,-74.17825"
2007-19-9847,2446049004,Univoco,AAA0206DE,,,,,CASO10_GEO_PARCIAL_50_98,,97.2,,,,,,,,Reasentamiento Terminado,4.5888,-74.178142,"https://www.google.com/maps?q=4.5888,-74.178142"
2007-19-9840,2446050016,Lote sin chips en DBF,NO REGISTRA,,,,,CASO11_SIN_CORRESPONDENCIA,CASO11_SIN_CORRESPONDENCIA,,,,,,,,,Reasentamiento Terminado,4.588642,-74.178093,"https://www.google.com/maps?q=4.588642,-74.178093"
2007-19-9846,2446049005,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,97.2,,,,,,,,Cierre Administrativo Sin Reasentamiento,4.588804,-74.178196,"https://www.google.com/maps?q=4.588804,-74.178196"
2006-19-8272,2446049012,Univoco,AAA0171KXWF,AAA0171KXWF,AAA0171KXWF,,AAA0171KXWF,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,CL 62 F S 75 K 03,203711.42,650557.95,145429370.19,En Proceso,4.588896,-74.177971,"https://www.google.com/maps?q=4.588896,-74.177971"
2007-19-10187,2446043002,Univoco,NO REGISTRA,,,AAA0186XOFT,AAA0186XOFT,CASO9_SIN_CHIP_GEO_98,,100.0,Sí,Propietario poseedor,050S00000000,KR 76 BIS B 62 48 SUR,178510.39,726979.94,94390818.15,Cierre Administrativo Sin Reasentamiento,4.589682,-74.178825,"https://www.google.com/maps?q=4.589682,-74.178825"
2007-19-10176,2446050007,Univoco,AAA0197SROE,AAA0197SROE,AAA0197SROE,,AAA0197SROE,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,CL 62G SUR 75L 22,202856.75,0.0,14605686.0,Reasentamiento Terminado,4.588543,-74.178313,"https://www.google.com/maps?q=4.588543,-74.178313"
2015-Q15-03744,2573066015,Univoco,AAA0028XCDE,AAA0028XCDE,AAA0028XCDE,,AAA0028XCDE,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,En Proceso,4.566638,-74.160584,"https://www.google.com/maps?q=4.566638,-74.160584"
2015-Q15-03741,2573066001,Univoco,AAA0028XBNN,AAA0028XBNN,AAA0028XBNN,,AAA0028XBNN,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,CL 70B BIS  SUR 40B 04,155700.0,730158.93,37206075.06,Reasentamiento Terminado,4.566649,-74.160696,"https://www.google.com/maps?q=4.566649,-74.160696"
2015-Q15-03742,2573066003,Univoco,AAA0028XBPP,AAA0028XBPP,AAA0028XBPP,,AAA0028XBPP,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,CL 70B BIS  SUR 40B 12,155700.0,789811.49,179034230.445,En Proceso,4.566707,-74.160673,"https://www.google.com/maps?q=4.566707,-74.160673"
2015-Q15-01397,2573066002,Univoco,AAA0028XBOE,AAA0028XBOE,AAA0028XBOE,,AAA0028XBOE,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40247082,CL 70B BIS  SUR 40B 08,155700.0,601658.55,31809059.1,Reasentamiento Terminado,4.566678,-74.160685,"https://www.google.com/maps?q=4.566678,-74.160685"
2010-19-11422,2442091003,Lote sin chips en DBF,AAA0147RJPP,AAA0147RJPP,AAA0147RJPP,,AAA0147RJPP,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.575176,-74.175226,"https://www.google.com/maps?q=4.575176,-74.175226"
2005-19-6589,2442085004,Univoco,AAA0147RFXR,AAA0147RFXR,AAA0147RFXR,,AAA0147RFXR,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,38.1,Sí,Propietario poseedor,050S00000000,KR 75A 75H 34 SUR,122900.0,0.0,7374000.0,Reasentamiento Terminado,4.575043,-74.174677,"https://www.google.com/maps?q=4.575043,-74.174677"
2005-19-6581,2442084003,Lote sin chips en DBF,AAA0171KHKL,AAA0171KHKL,AAA0171KHKL,,AAA0171KHKL,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.575062,-74.174946,"https://www.google.com/maps?q=4.575062,-74.174946"
2008-19-10889,2442084018,Lote sin chips en DBF,AAA0147RFRU,AAA0147RFRU,AAA0147RFRU,,AAA0147RFRU,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.575031,-74.174842,"https://www.google.com/maps?q=4.575031,-74.174842"
2011-19-12952,2442031001,Univoco,AAA0147OKLW,AAA0147OKLW,AAA0147OKLW,,AAA0147OKLW,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.577057,-74.173083,"https://www.google.com/maps?q=4.577057,-74.173083"
2012-ALES-238,2442031009,Univoco,NO REGISTRA,,,AAA0171HADM,AAA0171HADM,CASO9_SIN_CHIP_GEO_98,,99.3,No,,050S40376269,KR 74C 75B 65 SUR,91200.0,0.0,6566400.0,Cierre Administrativo Sin Reasentamiento,4.577219,-74.173095,"https://www.google.com/maps?q=4.577219,-74.173095"
2011-19-12951,2442031011,Univoco,AAA0171HAHY,AAA0171HAHY,AAA0171HAHY,,AAA0171HAHY,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.577111,-74.173087,"https://www.google.com/maps?q=4.577111,-74.173087"
2005-19-5798,2442029013,Univoco,AAA0147OJCN,AAA0147OJCN,AAA0147OJCN,,AAA0147OJCN,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.577981,-74.172788,"https://www.google.com/maps?q=4.577981,-74.172788"
2003-19-5357,2442029013,Univoco,AAA0147OJCN,AAA0147OJCN,AAA0147OJCN,,AAA0147OJCN,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.577981,-74.172788,"https://www.google.com/maps?q=4.577981,-74.172788"
2008-19-10737,2442029020,Univoco,AAA0147OJKC,AAA0147OJKC,AAA0147OJKC,,AAA0147OJKC,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.577707,-74.173011,"https://www.google.com/maps?q=4.577707,-74.173011"
2011-19-12949,2442031009,Univoco,AAA0147OKTO,AAA0147OKTO,AAA0147OKTO,,AAA0147OKTO,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.57722,-74.173096,"https://www.google.com/maps?q=4.57722,-74.173096"
1999-19-1720,2442027022,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,97.2,,,,,,,,Adquisicion predial por IDIGER,4.578549,-74.172483,"https://www.google.com/maps?q=4.578549,-74.172483"
1999-19-1713,2442027027,Univoco,NO REGISTRA,,,AAA0171FWLW,AAA0171FWLW,CASO9_SIN_CHIP_GEO_98,,98.1,No,,050S40376594,TV 74 BIS  75 21 SUR,14200.0,0.0,1168660.0,Adquisicion predial por IDIGER,4.578401,-74.172416,"https://www.google.com/maps?q=4.578401,-74.172416"
1999-19-1722,2442027018,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,97.2,,,,,,,,Adquisicion predial por IDIGER,4.578585,-74.172697,"https://www.google.com/maps?q=4.578585,-74.172697"
1998-19-1315,2442025001,Univoco,NO REGISTRA,,,AAA0171FTWW,AAA0171FTWW,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S40374567,DG 74S 74 41,14200.0,0.0,19875740.0,Adquisicion predial por IDIGER,4.578774,-74.172819,"https://www.google.com/maps?q=4.578774,-74.172819"
1999-19-1721,2442027023,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,97.2,,,,,,,,Adquisicion predial por IDIGER,4.57854,-74.17243,"https://www.google.com/maps?q=4.57854,-74.17243"
1999-19-1700,2442027021,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,97.2,,,,,,,,Adquisicion predial por IDIGER,4.578558,-74.172537,"https://www.google.com/maps?q=4.578558,-74.172537"
1999-19-1716,2442027024,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,97.2,,,,,,,,Adquisicion predial por IDIGER,4.578531,-74.172377,"https://www.google.com/maps?q=4.578531,-74.172377"
1999-19-1711,2442027020,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,97.2,,,,,,,,Adquisicion predial por IDIGER,4.578567,-74.17259,"https://www.google.com/maps?q=4.578567,-74.17259"
1999-19-1726,2442027004,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,97.2,,,,,,,,Adquisicion predial por IDIGER,4.578469,-74.17266,"https://www.google.com/maps?q=4.578469,-74.17266"
2003-19-5445,2414044015,Univoco,AAA0177BKBR,AAA0177BKBR,AAA0177BKBR,,AAA0177BKBR,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40409771,CL 69B SUR 73K 20,14200.0,0.0,2213780.0,Reasentamiento Terminado,4.580485,-74.170374,"https://www.google.com/maps?q=4.580485,-74.170374"
2003-19-5429,2414030006,Univoco,AAA0017EUTO,AAA0017EUTO,AAA0017EUTO,,AAA0017EUTO,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00638948,TV 73H 67B 83 SUR,65402.4,785280.37,22834511.146,Reasentamiento Terminado,4.582289,-74.170198,"https://www.google.com/maps?q=4.582289,-74.170198"
2009-19-11183,2414028003,Univoco,NO REGISTRA,,,AAA0165TYYN,AAA0165TYYN,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S40314690,DG 67B SUR 73J 18,14200.0,0.0,820476.0,Reasentamiento Terminado,4.582244,-74.17073,"https://www.google.com/maps?q=4.582244,-74.17073"
2003-19-5433,2414030003,Univoco,AAA0017EUPP,AAA0017EUPP,AAA0017EUPP,,AAA0017EUPP,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40138670,CL 68A SUR 73I 06,38687.0,0.0,3969286.2,Reasentamiento Terminado,4.58218,-74.170291,"https://www.google.com/maps?q=4.58218,-74.170291"
2003-19-5425,2414030012,Univoco,AAA0017EUNN,AAA0017EUNN,AAA0017EUNN,,AAA0017EUNN,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,No,,050S00549305,CL 68A SUR 73I 02,38228.07,0.0,3853389.456,En Proceso,4.582337,-74.170409,"https://www.google.com/maps?q=4.582337,-74.170409"
2003-19-5446,2414044003,Univoco,AAA0179RJBS,AAA0179RJBS,AAA0179RJBS,,AAA0179RJBS,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Cierre Administrativo Sin Reasentamiento,4.580458,-74.170437,"https://www.google.com/maps?q=4.580458,-74.170437"
2012-ALES-11,2414044002,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,88.2,,,,,,,,En Proceso,4.580521,-74.170291,"https://www.google.com/maps?q=4.580521,-74.170291"
2003-19-5427,2414030011,Univoco,AAA0165UAXR,AAA0165UAXR,AAA0165UAXR,,AAA0165UAXR,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,No,,050S40115806,CL 67C SUR 73K 05,14200.0,0.0,6791150.0,Cierre Administrativo Sin Reasentamiento,4.582384,-74.170307,"https://www.google.com/maps?q=4.582384,-74.170307"
2003-19-5430,2414030007,Univoco,AAA0017EUUZ,AAA0017EUUZ,AAA0017EUUZ,,AAA0017EUUZ,CASO2_EXACTO_GEO_OK,,100.0,No,,050S00870000,TV 73H 67B 91 SUR,14200.0,0.0,937200.0,Reasentamiento Terminado,4.582246,-74.170168,"https://www.google.com/maps?q=4.582246,-74.170168"
2012-ALES-528,2414026008,Multiple_no_identificable,NO REGISTRA,,,,,CHIP_NO_IDENTIFICABLE,,,,,,,,,,En Proceso,4.582679,-74.169943,"https://www.google.com/maps?q=4.582679,-74.169943"
2012-ALES-283,2414030011,Univoco,AAA0179YWFZ,AAA0179YWFZ,AAA0179YWFZ,,AAA0179YWFZ,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40206383,TV 73H 67B 63 SUR,14200.0,546642.22,58780674.817,Reasentamiento Terminado,4.582384,-74.170307,"https://www.google.com/maps?q=4.582384,-74.170307"
2003-19-5441,2414047009,Univoco,AAA0017FTBR,AAA0017FTBR,AAA0017FTBR,,AAA0017FTBR,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.3,No,,050S00285964,KR 73J 69 53 SUR,69029.21,0.0,523643852.094,Reasentamiento Terminado,4.581529,-74.170639,"https://www.google.com/maps?q=4.581529,-74.170639"
2003-19-5437,2414041003,Univoco,NO REGISTRA,,,AAA0165UDOM,AAA0165UDOM,CASO9_SIN_CHIP_GEO_98,,98.9,No,,050S40129715,DG 68 SUR 73J 26,14200.0,0.0,1851396.0,Cierre Administrativo Sin Reasentamiento,4.581873,-74.170688,"https://www.google.com/maps?q=4.581873,-74.170688"
2003-19-5449,2414044011,Univoco,AAA0165UDAW,AAA0165UDAW,AAA0165UDAW,,AAA0165UDAW,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40115785,KR 73K 69 05 SUR,14200.0,47500.0,5023374.0,Reasentamiento Terminado,4.580917,-74.170373,"https://www.google.com/maps?q=4.580917,-74.170373"
2003-19-5442,2414047010,Univoco,AAA0017FTBR,AAA0017FTBR,AAA0017FTBR,,AAA0017FTBR,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,2.5,No,,050S00285964,KR 73J 69 53 SUR,69029.21,0.0,523643852.094,Reasentamiento Terminado,4.581447,-74.170602,"https://www.google.com/maps?q=4.581447,-74.170602"
2003-19-5448,2414044011,Univoco,AAA0017FTBR,AAA0017FTBR,AAA0017FTBR,,AAA0017FTBR,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,-inf,No,,050S00285964,KR 73J 69 53 SUR,69029.21,0.0,523643852.094,Reasentamiento Terminado,4.580965,-74.170392,"https://www.google.com/maps?q=4.580965,-74.170392"
2012-ALES-31,2414047002,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,64.5,,,,,,,,En Proceso,4.58098,-74.170776,"https://www.google.com/maps?q=4.58098,-74.170776"
2000-19-1837,2414060005,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,97.1,,,,,,,,Adquisicion predial por IDIGER,4.581202,-74.171153,"https://www.google.com/maps?q=4.581202,-74.171153"
2002-19-2178,2414049001,Univoco,NO REGISTRA,,,AAA0165UBRJ,AAA0165UBRJ,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S40115801,DG 68 SUR 73K 28,14200.0,0.0,4711560.0,Adquisicion predial por IDIGER,4.581887,-74.170772,"https://www.google.com/maps?q=4.581887,-74.170772"
2000-19-1836,2414059002,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,97.5,,,,,,,,Adquisicion predial por IDIGER,4.581421,-74.171258,"https://www.google.com/maps?q=4.581421,-74.171258"
2000-19-1835,2414060006,Univoco,NO REGISTRA,,,AAA0165UACX,AAA0165UACX,CASO9_SIN_CHIP_GEO_98,,98.6,No,,050S40115773,KR 73L 68 03 SUR,14200.0,0.0,4068300.0,Adquisicion predial por IDIGER,4.581275,-74.171156,"https://www.google.com/maps?q=4.581275,-74.171156"
2002-19-2183,2414049001,Univoco,NO REGISTRA,,,AAA0165UBRJ,AAA0165UBRJ,CASO9_SIN_CHIP_GEO_98,,100.0,No,,050S40115801,DG 68 SUR 73K 28,14200.0,0.0,4711560.0,Adquisicion predial por IDIGER,4.581755,-74.170772,"https://www.google.com/maps?q=4.581755,-74.170772"
2003-19-5454,2414028005,Univoco,AAA0165TYZE,AAA0165TYZE,AAA0165TYZE,,AAA0165TYZE,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,No,,050S40314691,DG 67B SUR 73J 20,14200.0,0.0,725620.0,Reasentamiento Terminado,4.582153,-74.170815,"https://www.google.com/maps?q=4.582153,-74.170815"
2002-19-2423,2414059003,Univoco,AAA0046FWWW,AAA0046FWWW,AAA0046FWWW,,AAA0046FWWW,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,No,,050S00819040,CL 68A SUR 78J 10,226861.21,1997853.13,1692205109.47,Reasentamiento Terminado,4.581441,-74.171211,"https://www.google.com/maps?q=4.581441,-74.171211"
2011-19-12525,2448005006,Univoco,AAA0147NCLF,AAA0147NCLF,AAA0147NCLF,,AAA0147NCLF,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40247653,CL 63 SUR 75F 11,52414.78,0.0,3773864.16,Reasentamiento Terminado,4.586698,-74.176297,"https://www.google.com/maps?q=4.586698,-74.176297"
2003-19-4686,2448004010,Univoco,AAA0147NBUZ,AAA0147NBUZ,AAA0147NBUZ,,AAA0147NBUZ,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40247791,KR 75H 63A 40 SUR,14200.0,0.0,937200.0,Reasentamiento Terminado,4.585845,-74.176196,"https://www.google.com/maps?q=4.585845,-74.176196"
2003-19-4723,2448020027,Lote sin chips en DBF,AAA0157CFDE,AAA0157CFDE,AAA0157CFDE,,AAA0157CFDE,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.585747,-74.173887,"https://www.google.com/maps?q=4.585747,-74.173887"
2003-19-4726,2448020024,Univoco,AAA01557CFLW,AAA1557CFLW,AAA0157CFLW,,AAA0157CFLW,CASO3_CORREGIDO_GEO_OK,,100.0,No,,050S40343519,CL 63B SUR 74C 63,14200.0,0.0,903120.0,Reasentamiento Terminado,4.585748,-74.174032,"https://www.google.com/maps?q=4.585748,-74.174032"
2003-19-4738,2448018022,Multiple_no_identificable,AAA0157CEAW,AAA0157CEAW,AAA0157CEAW,,AAA0157CEAW,CASO2_EXACTO_GEO_OK,,98.3,No,,050S40300764,CL 63B SUR 74A 17,14200.0,0.0,1022400.0,Reasentamiento Terminado,4.585744,-74.173143,"https://www.google.com/maps?q=4.585744,-74.173143"
2003-19-4739,2448018024,Univoco,AAA0157CECN,AAA0157CECN,AAA0157CECN,,AAA0157CECN,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40300768,CL 63B SUR 74A 11,14200.0,0.0,852000.0,Reasentamiento Terminado,4.585743,-74.173047,"https://www.google.com/maps?q=4.585743,-74.173047"
2003-19-4717,2448020002,Univoco,AAA0157CFJH,AAA0157CFJH,AAA0157CFJH,,AAA0157CFJH,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40305116,CL 63C SUR 74C 44,14200.0,0.0,1022400.0,Reasentamiento Terminado,4.585638,-74.173797,"https://www.google.com/maps?q=4.585638,-74.173797"
2012-ALES-414,2448021021,Lote sin chips en DBF,AAA0157CHMS,AAA0157CHMS,AAA0157CHMS,,AAA0157CHMS,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Cierre Administrativo Sin Reasentamiento,4.586037,-74.174149,"https://www.google.com/maps?q=4.586037,-74.174149"
2003-19-4707,2448021024,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,96.7,,,,,,,,Reasentamiento Terminado,4.586035,-74.174014,"https://www.google.com/maps?q=4.586035,-74.174014"
2002-19-3901,2448020014,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,95.7,,,,,,,,Adquisicion predial por IDIGER,4.585615,-74.174428,"https://www.google.com/maps?q=4.585615,-74.174428"
2005-19-7474,2448024004,Univoco,AAA0157CLDM,AAA0157CLDM,AAA0157CLDM,,AAA0157CLDM,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40428706,CL 63B SUR 74H 20,14200.0,0.0,1022400.0,Reasentamiento Terminado,4.585935,-74.174806,"https://www.google.com/maps?q=4.585935,-74.174806"
2003-19-4722,2448020028,Lote sin chips en DBF,AAA0157CFPP,AAA0157CFPP,AAA0157CFPP,,AAA0157CFPP,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.585747,-74.173838,"https://www.google.com/maps?q=4.585747,-74.173838"
2003-19-4693,2448021015,Univoco,AAA0157CHEA,AAA0157CHEA,AAA0157CHEA,,AAA0157CHEA,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40481911,KR 74H 63A 12 SUR,14200.0,0.0,1069260.0,Reasentamiento Terminado,4.586012,-74.174424,"https://www.google.com/maps?q=4.586012,-74.174424"
2002-19-3912,2448025002,Univoco,AAA0157CLNN,AAA0157CLNN,AAA0157CLNN,,AAA0157CLNN,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40245660,CL 63C SUR 74H 10,14200.0,0.0,1022400.0,Adquisicion predial por IDIGER,4.58565,-74.174701,"https://www.google.com/maps?q=4.58565,-74.174701"
2003-19-4716,2448020003,Univoco,AAA0157CEUH,AAA0157CEUH,AAA0157CEUH,,AAA0157CEUH,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,CL 63C SUR 74C 48,14200.0,0.0,1022400.0,Reasentamiento Terminado,4.585638,-74.173851,"https://www.google.com/maps?q=4.585638,-74.173851"
2005-19-7463,2448023015,Univoco,AAA0157CKOM,AAA0157CKOM,AAA0157CKOM,,AAA0157CKOM,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,CL 63 BIS  SUR 75 11,19106.51,811923.37,175800320.852,En Proceso,4.586335,-74.175144,"https://www.google.com/maps?q=4.586335,-74.175144"
2012-ALES-383,2448018019,Univoco,NO REGISTRA,,,,,CASO10_GEO_PARCIAL_50_98,,97.2,,,,,,,,En Proceso,4.585744,-74.173308,"https://www.google.com/maps?q=4.585744,-74.173308"
2012-ALES-489,2448024014,Univoco,AAA0157CLFT,AAA0157CLFT,AAA0157CLFT,,AAA0157CLFT,CASO2_EXACTO_GEO_OK,,100.0,No,,050S40488294,CL 63A SUR 74H 39,14200.0,604788.81,83999424.732,Cierre Administrativo Sin Reasentamiento,4.586046,-74.175079,"https://www.google.com/maps?q=4.586046,-74.175079"
2003-19-4734,2448018009,Univoco,AAA0157CDMS,AAA0157CDMS,AAA0157CDMS,,AAA0157CDMS,CASO2_EXACTO_GEO_OK,,100.0,Sí,Propietario poseedor,050S00000000,CL 63C SUR 74A 38,14200.0,0.0,1022400.0,Reasentamiento Terminado,4.585636,-74.17336,"https://www.google.com/maps?q=4.585636,-74.17336"
2003-19-4735,2448018008,Lote sin chips en DBF,AAA0157CDLW,AAA0157CDLW,AAA0157CDLW,,AAA0157CDLW,CASO7_ALERTA_DISTANCIA,CASO7_ALERTA_DISTANCIA,0.0,Sí,Area terreno cero,,,,,,Reasentamiento Terminado,4.585636,-74.173306,"https://www.google.com/maps?q=4.585636,-74.173306"
